title,저자,발행기관,발행연도,핵심어
경량 깊이완성기술을 위한 효율적인 자기지도학습 기법 연구,박재혁,한국ITS학회,2021,"['깊이완성', '자기지도학습', '자율주행', 'Depth completion', 'Self-supervised learning', 'Autonomous driving']"
MIL 시뮬레이션 기반 ADS 기능 검증을 위한 환경 센서 모델링에 관한 연구,신성근,한국ITS학회,2021,"['센서 모델링', '가상 검증', 'MILS', '자율주행시스템 검증', 'Sensor modeling', 'Virtual testing', 'MILS', 'Automated driving system testing']"
실도로 기반 자율주행자동차 주행안전성 평가 방법론 개발 연구,이영택,한국ITS학회,2021,"['실도로', '자율주행자동차', '주행안전성', '평가 방법', '도로교통법', 'Real roads', 'Automated vehicles', 'Driving safety', 'Evaluation method', 'Road traffic act']"
수치표고모델 정보를 활용한 도로 종단경사 산출 연구,한여희,한국ITS학회,2021,"['마이크로 모빌리티', '종단경사', '수치표고모델', '도로 전자지도', '고도', 'Micro-mobility', 'Longitudinal Slope', 'Digital Elevation Model', 'Road Digital Map', 'Altitude']"
비전 및 HD Map 기반 차로 내 차량 정밀측위 기법                      = Vehicle Localization Method for Lateral Position within Lane Based on Vision and HD Map,우리나라,한국ITS학회,2021,"['차량 정밀 측위', '도로정밀지도', '차선 검출', 'Localization', 'HD map', 'Lane detection']"
블루투스 무선통신과 라즈베리파이를 이용한 자율주행 알고리즘에 대한 연구                      = A Study on the Autonomous Driving Algorithm Using Bluetooth and Rasberry Pi,김예지(Ye-Ji Kim),한국전자통신학회,2021,"['블루투스 무선 통신', '자율 주행', 'OpenCV', '라즈베리 파이', '차선 검출', 'PWM 제어', 'Bluetooth Wireless Communication', 'Autonomous Driving', 'OpenCV', 'Rasberry Pi', 'Lane Detection', 'PWM Control']"
Microlens Array를 이용한 자동차 커뮤니케이션 램프 설계 방안 연구                      = A Study of the Design of Automotive Communication Lamps Using Microlens Arrays,서재영,한국광학회,2021,"['커뮤니케이션 램프', '마이크로렌즈 어레이', '광학계 설계', 'Communication lamp', 'Microlens array', 'Optical system design']"
긴급차량 우선신호 부여를 고려한 강화학습 기반 지체 시간 최소화 실시간 신호 제어 체계 개발                      = The Real-Time Signal Control System Using Reinforcement Learning Considering Priority Signaling for Emergency Vehicle,정상철,대한교통학회,2021,"['artificial intelligence', 'priority signal', 'reinforcement learning', 'traffic signal control', 'v2i', '강화학습', '신호 제어', '우선 신호', '인공지능', 'V2X']"
국내외 자율주행차 테스트베드 분석 기반 K-City 발전 전략 수립에 관한 연구                      = Study on Establishment of Development Strategy for K-City Based on Analysis of Domestic and Overseas Automated Vehicle Testbeds,김예진,한국ITS학회,2021,
GNSS 재밍 신호 모니터링 네트워크 시스템을 위한 독립된 GNSS 수신기 간 시각 동기화 기법                      = Time Synchronization Technique for GNSS Jamming Monitoring Network System,진권규,한국ITS학회,2021,"['Self-driving', 'Autonomous driving', 'Global Navigation Satellite System', 'Jamming Monitoring', '자율주행', '위성항법시스템', '재밍모니터링']"
